,clust1,Tenure_in_Months,Avg_Monthly_Long_Distance_Charges,Avg_Monthly_GB_Download,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
1214,2,0.0,0.2857142857142857,0.6941176470588235,0.32,0.0036925917378259868,0.0,0.0,0.003928170594837262,0.0036795450744271617
1215,2,0.0,0.16326530612244897,0.2823529411764706,0.72,0.00830833141010847,0.0,0.0,0.002244668911335578,0.006522829904666332
1216,2,0.4647887323943662,0.02040816326530612,0.16470588235294117,0.55,0.28917609046849757,0.0,0.0,0.014590347923681257,0.21374811841445057
1217,1,0.9577464788732394,0.9795918367346939,0.3058823529411765,0.81,0.8064851142395569,0.0,0.0,0.9447250280583613,0.8657802308078274
1218,2,0.0,0.7346938775510204,0.0,0.01,0.00011539349180706209,0.0,0.0,0.010101010101010102,0.0029269108546579694
1219,2,0.0,0.2857142857142857,0.0,0.01,0.00011539349180706209,0.0,0.0,0.003928170594837262,0.0010035122930255895
1220,2,0.29577464788732394,0.08163265306122448,0.6235294117647059,0.65,0.21082390953150243,0.0,0.0,0.024691358024691357,0.15997658471316273
1221,0,0.8450704225352113,0.9387755102040817,0.0,0.01,0.13431802446342025,0.0,0.0,0.7918069584736251,0.3331660812844957
1222,2,0.15492957746478872,0.22448979591836735,0.16470588235294117,0.27,0.05769674590353104,0.0,0.0,0.03731762065095398,0.05276802140826225
1223,1,0.8309859154929577,0.20408163265306123,0.8352941176470589,0.87,0.735979690745442,0.0,0.0,0.18013468013468015,0.5868038133467135
1224,2,0.0,0.5918367346938775,0.15294117647058825,0.51,0.005885068082160166,0.0,0.0,0.00813692480359147,0.006522829904666332
1225,2,0.38028169014084506,0.32653061224489793,0.15294117647058825,0.63,0.25490422340180013,0.0,0.0,0.13215488215488216,0.22386686736912528
1226,2,0.04225352112676056,0.1836734693877551,0.5647058823529412,0.83,0.04234941149319178,0.0,0.0,0.010662177328843996,0.03370128784077605
1227,2,0.08450704225352113,0.9591836734693877,0.023529411764705882,0.81,0.07558273713362566,0.0,0.06666666666666667,0.09231200897867564,0.08287339019902994
1228,2,0.16901408450704225,0.3877551020408163,0.3176470588235294,0.37,0.08262174013385645,0.0,0.0,0.06930415263748597,0.08036460946646597
1229,2,0.0,0.9591836734693877,0.6235294117647059,0.37,0.004269559196861297,0.0,0.0,0.013187429854096521,0.006773707977922729
1230,2,0.0,0.42857142857142855,0.09411764705882353,0.56,0.006462035541195477,0.0,0.0,0.005892255892255892,0.006271951831409934
1231,2,0.323943661971831,1.0,0.23529411764705882,0.62,0.21267020540041542,0.0,0.0,0.3319304152637486,0.25280147181802975
1232,2,0.056338028169014086,0.6326530612244898,0.12941176470588237,0.78,0.050196168936072004,0.0,0.0,0.04349046015712683,0.04908847633383509
1233,2,0.19718309859154928,0.08163265306122448,0.32941176470588235,0.51,0.11262404800369259,0.0,0.0,0.01964085297418631,0.08722194346880749
1234,2,0.6619718309859155,0.0,0.6823529411764706,0.27,0.24544195707362104,0.0,0.9333333333333333,0.0,0.18932931928416122
1235,2,0.09859154929577464,0.6530612244897959,0.29411764705882354,0.65,0.0763904915762751,0.0,0.0,0.0723905723905724,0.0766850643920388
1236,2,0.0,0.2857142857142857,0.023529411764705882,0.56,0.006462035541195477,0.0,0.0,0.003928170594837262,0.005602943636059542
1237,2,0.014084507042253521,0.1836734693877551,0.4823529411764706,0.56,0.013962612508654512,0.0,0.0,0.005331088664421998,0.01145676534537548
1238,2,0.29577464788732394,0.0,0.18823529411764706,0.25,0.10212324024924994,0.0,0.0,0.0,0.07375815353738083
1239,2,0.15492957746478872,0.32653061224489793,0.16470588235294117,0.81,0.14078006000461574,0.0,0.0,0.05387205387205387,0.11791269443050677
1240,2,0.014084507042253521,0.3673469387755102,0.2235294117647059,0.76,0.01719363027925225,0.0,0.0,0.010381593714927048,0.01538718849305904
1241,2,0.07042253521126761,0.7346938775510204,0.27058823529411763,0.62,0.05585045003461805,0.0,0.0,0.06060606060606061,0.05837096504432179
1242,1,0.5492957746478874,0.7142857142857143,0.09411764705882353,0.86,0.47461343180244636,0.0,0.0,0.3992704826038159,0.4627864191336344
1243,2,0.30985915492957744,0.5510204081632653,0.27058823529411763,0.57,0.20078467574428802,0.0,0.0,0.1781705948372615,0.19836092992139154
1244,2,0.4647887323943662,0.46938775510204084,0.611764705882353,0.82,0.3994922686360489,0.0,0.13333333333333333,0.2202581369248036,0.3565813681217595
1245,2,0.0,0.6122448979591837,0.35294117647058826,0.67,0.007731363951073159,0.0,0.0,0.008417508417508417,0.007860846295367119
1246,2,0.1267605633802817,0.10204081632653061,0.12941176470588237,0.68,0.09416108931456266,0.0,0.0,0.01655443322109989,0.07292189329319285
1247,2,0.16901408450704225,0.0,0.2,0.27,0.06681283175628895,0.0,0.0,0.0,0.0481685900652283
1248,2,0.5352112676056338,0.8163265306122449,0.2235294117647059,0.68,0.37479806138933763,0.0,0.0,0.44023569023569026,0.402575681552099
1249,2,0.43661971830985913,0.02040816326530612,0.24705882352941178,0.62,0.297484421878606,0.0,0.0,0.013187429854096521,0.2192674360260913
1250,2,0.4788732394366197,0.20408163265306123,0.2,0.82,0.40491576275098085,0.0,0.0,0.10297418630751964,0.323883592574009
1251,1,0.7746478873239436,0.5306122448979592,0.08235294117647059,0.82,0.6457419801523194,0.0,0.6666666666666666,0.4107744107744108,0.5985114567653453
1252,2,0.15492957746478872,0.3877551020408163,0.0,0.01,0.02480960073851835,0.0,0.0,0.0653759820426487,0.03729720689078441
1253,2,0.0,0.08163265306122448,0.6,0.57,0.006577429033002538,0.0,0.0,0.001122334455667789,0.00485030941629035
1254,2,0.15492957746478872,0.7346938775510204,0.35294117647058826,0.43,0.08019847680590815,0.0,0.0,0.12177328843995511,0.09424652951998662
1255,2,0.11267605633802817,0.0,0.10588235294117647,0.11,0.026540503115624278,0.0,0.06666666666666667,0.0,0.019819367787255394
1256,2,0.11267605633802817,0.12244897959183673,0.8117647058823529,0.47,0.07442880221555505,0.0,0.0,0.015993265993265993,0.05845459106874059
1257,2,0.08450704225352113,0.32653061224489793,0.0,0.02,0.013731825525040387,0.0,0.0,0.031425364758698095,0.019066733567486203
1258,1,0.9014084507042254,0.6938775510204082,0.3058823529411765,0.87,0.8039464574198015,0.0,0.0,0.6226150392817059,0.7679377822378324
1259,2,0.1267605633802817,0.04081632653061224,0.9647058823529412,0.67,0.09658435264251096,0.0,0.6666666666666666,0.005611672278338945,0.07977922729553437
1260,0,0.5915492957746479,0.7551020408163265,0.23529411764705882,0.38,0.28629125317332105,0.0,0.0,0.44921436588103253,0.34119417962870047
1261,2,0.0,0.8571428571428571,0.3176470588235294,0.71,0.008192937918301408,0.0,0.0,0.011784511784511785,0.009282488710486703
1262,2,0.0,0.10204081632653061,0.15294117647058825,0.27,0.0031156242787906763,0.0,0.0,0.0014029180695847362,0.002508780732563974
1263,2,0.028169014084507043,0.5306122448979592,0.35294117647058826,0.51,0.023540272328640664,0.0,0.0,0.021885521885521887,0.023415286837263755
1264,2,0.0,0.4489795918367347,0.5529411764705883,0.56,0.006462035541195477,0.0,0.06666666666666667,0.006172839506172839,0.007108212075597926
1265,2,0.014084507042253521,0.30612244897959184,0.0,0.01,0.0019616893607200554,0.0,0.0,0.008417508417508417,0.003763171098845961
1266,2,0.04225352112676056,0.0,0.18823529411764706,0.06,0.009000692360950842,0.0,0.0,0.0,0.006271951831409934
1267,2,0.014084507042253521,0.14285714285714285,0.3176470588235294,0.51,0.014654973459496885,0.0,0.0,0.004208754208754209,0.01162401739421308
1268,2,0.04225352112676056,0.9183673469387755,0.3176470588235294,0.27,0.01996307408262174,0.0,0.0,0.05078563411896745,0.029352734570998493
1269,2,0.0,0.6530612244897959,0.6823529411764706,0.57,0.006577429033002538,0.0,0.0,0.008978675645342313,0.007191838100016725
1270,2,0.014084507042253521,0.0,0.8941176470588236,0.16,0.005077313639510732,0.0,0.0,0.0,0.0034286670011707643
1271,2,0.0,0.7142857142857143,0.03529411764705882,0.62,0.007154396492037849,0.0,0.0,0.009820426487093154,0.007860846295367119
1272,2,0.028169014084507043,0.5306122448979592,0.11764705882352941,0.57,0.029079159935379646,0.0,0.0,0.022166105499438832,0.027512962033784914
1273,2,0.028169014084507043,0.2653061224489796,0.6,0.32,0.017309023771059313,0.0,0.0,0.01122334455667789,0.015638066566315438
1274,2,0.3380281690140845,0.5306122448979592,0.1411764705882353,0.61,0.23044080313870297,0.0,0.0,0.18799102132435466,0.2227797290516809
1275,2,0.0,0.7755102040816326,0.0,0.01,0.00011539349180706209,0.0,0.0,0.010662177328843996,0.0030105368790767687
1276,2,0.04225352112676056,0.08163265306122448,0.35294117647058826,0.67,0.041887837525963534,0.0,0.0,0.004489337822671156,0.031443385181468476
1277,2,0.028169014084507043,0.7346938775510204,0.6941176470588235,0.27,0.014193399492268636,0.0,0.0,0.03058361391694725,0.019150359591905
1278,2,0.6197183098591549,0.08163265306122448,0.6,0.69,0.45268866835910454,0.0,0.0,0.0563973063973064,0.34470647265429
1279,2,0.1267605633802817,0.5510204081632653,0.15294117647058825,0.8,0.11423955688899146,0.0,0.0,0.07716049382716049,0.1056196688409433
1280,2,0.19718309859154928,0.4897959183673469,0.15294117647058825,0.67,0.14435725825063467,0.0,0.0,0.10353535353535354,0.135306907509617
1281,2,0.29577464788732394,0.3673469387755102,0.023529411764705882,0.71,0.21797830602354026,0.0,0.0,0.1111111111111111,0.1909182137481184
1282,2,0.028169014084507043,0.5306122448979592,0.12941176470588237,0.52,0.021924763443341797,0.0,0.0,0.02244668911335578,0.022328148519819367
1283,2,0.19718309859154928,0.9795918367346939,0.17647058823529413,0.75,0.16455111931687053,0.0,0.0,0.20566778900112234,0.18038133467134973
1284,2,0.0,1.0,0.0,0.01,0.00011539349180706209,0.0,0.0,0.013748597081930415,0.004014049172102358
1285,2,0.056338028169014086,0.8367346938775511,0.3176470588235294,0.7,0.05031156242787907,0.0,0.0,0.05808080808080808,0.05360428165245024
1286,2,0.4507042253521127,0.8367346938775511,0.4823529411764706,0.77,0.34825755827371335,0.0,0.4,0.38692480359147025,0.3725539387857501
1287,2,0.014084507042253521,0.8367346938775511,0.16470588235294117,0.64,0.019155319639972305,0.0,0.0,0.023007856341189674,0.020572002007024585
1288,2,0.014084507042253521,0.5102040816326531,0.10588235294117647,0.27,0.008192937918301408,0.0,0.0,0.014029180695847363,0.009951496905837097
1289,2,0.0,0.6938775510204082,0.27058823529411763,0.34,0.003923378721440111,0.0,0.0,0.009539842873176206,0.005435691587221943
1290,1,0.8591549295774648,0.4489795918367347,0.10588235294117647,0.78,0.7047080544657282,0.0,0.0,0.393658810325477,0.6278641913363439
1291,2,0.1267605633802817,0.2857142857142857,0.35294117647058826,0.8,0.12000923147934456,0.0,0.7333333333333333,0.04068462401795735,0.10804482354908848
1292,2,0.07042253521126761,0.22448979591836735,0.3176470588235294,0.67,0.05435033464112624,0.0,0.0,0.019921436588103254,0.04515805318615153
1293,1,0.5492957746478874,0.4489795918367347,0.047058823529411764,0.83,0.47253634894991925,0.0,0.0,0.25308641975308643,0.41762836594748287
1294,2,0.0,1.0,0.5647058823529412,0.51,0.005885068082160166,0.0,0.0,0.013748597081930415,0.008111724368623516
1295,1,0.8028169014084507,0.8979591836734694,0.5529411764705883,0.85,0.6922455573505655,0.0,0.0,0.7241863075196409,0.7172604114400402
1296,1,0.971830985915493,0.24489795918367346,0.49411764705882355,0.86,0.8345257327486729,0.0,0.0,0.239337822671156,0.6758655293527346
1297,2,0.014084507042253521,0.4897959183673469,0.3176470588235294,0.68,0.018462958689129932,0.0,0.0,0.013468013468013467,0.01714333500585382
1298,2,0.28169014084507044,0.7346938775510204,0.6941176470588235,0.93,0.26528963766443575,0.0,0.8,0.21352413019079686,0.26567987957852485
1299,2,0.2112676056338028,0.6326530612244898,0.29411764705882354,0.71,0.16293561043157165,0.0,0.0,0.14225589225589225,0.16022746278641914
1300,1,0.8309859154929577,0.673469387755102,0.611764705882353,0.72,0.6271636279713824,0.0,0.0,0.5597643097643098,0.6210904833584211
1301,1,0.6901408450704225,0.5918367346938775,0.16470588235294117,0.9,0.6452804061850912,0.0,0.0,0.4127384960718294,0.5904833584211406
1302,2,0.0,0.6530612244897959,0.1411764705882353,0.26,0.003000230786983614,0.0,0.0,0.008978675645342313,0.004599431343033952
1303,2,0.15492957746478872,0.7551020408163265,0.0,0.01,0.0243480267712901,0.0,0.0,0.12654320987654322,0.05519317611640743
1304,2,0.0,0.6530612244897959,0.6235294117647059,0.71,0.008192937918301408,0.0,0.0,0.008978675645342313,0.008446228466298712
1305,1,0.8591549295774648,0.6530612244897959,0.17647058823529413,0.82,0.7379413801061621,0.0,0.0,0.5664983164983165,0.7034621174109383
1306,2,0.0,0.02040816326530612,0.3176470588235294,0.32,0.0036925917378259868,0.0,0.0,0.0002805836139169473,0.002592406756982773
1307,2,0.028169014084507043,0.9591836734693877,0.3411764705882353,0.77,0.03334871913224094,0.0,0.0,0.03984287317620651,0.035875564475664826
1308,2,0.29577464788732394,0.9387755102040817,0.18823529411764706,0.76,0.2407108239095315,0.0,0.26666666666666666,0.2856341189674523,0.2626693426994481
1309,2,0.04225352112676056,0.2857142857142857,0.023529411764705882,0.62,0.034733441033925685,0.0,0.0,0.015993265993265993,0.02968723866867369
1310,2,0.8169014084507042,0.12244897959183673,0.611764705882353,0.67,0.5845834294945765,0.0,0.0,0.11419753086419752,0.45751797959525004
1311,2,0.8309859154929577,0.0,0.058823529411764705,0.32,0.3472190168474498,0.0,0.0,0.0,0.2513798294029102
1312,2,0.19718309859154928,0.4489795918367347,0.08235294117647059,0.87,0.1804754211862451,0.0,0.0,0.09399551066217733,0.15863856832246195
1313,2,0.1267605633802817,0.3673469387755102,0.07058823529411765,0.92,0.11827832910223864,0.0,0.0,0.050505050505050504,0.10051848135139656
1314,2,0.07042253521126761,0.5102040816326531,0.2823529411764706,0.65,0.05527348257558274,0.0,0.0,0.04349046015712683,0.05285164743268105
1315,1,0.8732394366197183,0.16326530612244897,0.18823529411764706,0.82,0.7150934687283638,0.0,0.0,0.1585297418630752,0.5653119250710821
1316,1,0.6901408450704225,0.8571428571428571,0.16470588235294117,0.85,0.5768520655435033,0.0,0.0,0.5920314253647587,0.5943301555444054
1317,2,0.0,0.0,0.1411764705882353,0.06,0.0006923609508423724,0.0,0.0,0.0,0.0002508780732563974
1318,2,0.15492957746478872,0.6938775510204082,0.27058823529411763,0.8,0.12716362797138242,0.0,0.0,0.1175645342312009,0.12694430506773707
1319,2,0.11267605633802817,0.7755102040816326,0.9647058823529412,0.8,0.10443111008539119,0.0,0.0,0.09764309764309764,0.10461615654791771
1320,2,0.22535211267605634,0.08163265306122448,0.15294117647058825,0.75,0.18543734133394876,0.0,0.0,0.02132435465768799,0.14057534704800134
1321,2,0.16901408450704225,0.061224489795918366,0.047058823529411764,0.63,0.10777752134779599,0.0,0.0,0.013748597081930415,0.08203712995484194
1322,2,0.07042253521126761,0.3877551020408163,0.3176470588235294,0.61,0.048003692591737826,0.0,0.0,0.03310886644219978,0.04440541896638234
1323,2,0.028169014084507043,0.46938775510204084,0.2823529411764706,0.56,0.02273251788599123,0.0,0.0,0.019921436588103254,0.022244522495400567
1324,2,0.0,0.6530612244897959,0.8588235294117647,0.26,0.003000230786983614,0.0,0.0,0.008978675645342313,0.004599431343033952
1325,2,0.0,0.20408163265306123,0.2,0.27,0.0031156242787906763,0.0,0.0,0.0028058361391694723,0.0029269108546579694
1326,2,0.08450704225352113,0.1836734693877551,0.0,0.01,0.010846988229863836,0.0,0.0,0.017676767676767676,0.012962033784913864
1327,2,0.014084507042253521,0.9795918367346939,0.32941176470588235,0.78,0.018001384721901683,0.0,0.0,0.026936026936026935,0.020906506104699782
1328,2,0.0,0.30612244897959184,0.6,0.72,0.00830833141010847,0.0,0.4,0.004208754208754209,0.012042147516307075
1329,1,0.9859154929577465,1.0,0.6235294117647059,0.9,0.8670666974382645,0.0,0.0,0.9842873176206509,0.9214751630707476
1330,2,0.0,0.9183673469387755,0.32941176470588235,0.51,0.005885068082160166,0.0,0.0,0.012626262626262626,0.007860846295367119
1331,2,0.0,0.10204081632653061,0.21176470588235294,0.68,0.007846757442880221,0.0,0.0,0.0014029180695847362,0.005937447733734738
1332,0,0.4788732394366197,0.9183673469387755,0.4823529411764706,0.67,0.334525732748673,0.46938775510204084,0.8666666666666667,0.4430415263748597,0.3831744438869376
1333,2,0.4647887323943662,0.08163265306122448,0.24705882352941178,0.52,0.2767135933533349,0.22448979591836735,0.0,0.044332210998877665,0.21257735407258738
1334,2,0.08450704225352113,0.9795918367346939,0.17647058823529413,0.77,0.07408262174013386,0.6938775510204082,0.0,0.09483726150392817,0.07894296705134637
1335,2,0.23943661971830985,0.6938775510204082,0.2235294117647059,0.72,0.18393722594045697,0.9795918367346939,0.0,0.17255892255892255,0.1805485867201873
1336,2,0.014084507042253521,0.6122448979591837,0.4588235294117647,0.5,0.01165474267251327,0.0,0.0,0.01711560044893378,0.013380163907007862
1337,0,0.43661971830985913,0.673469387755102,0.3058823529411765,0.81,0.36764366489729977,0.7142857142857143,0.7333333333333333,0.30134680134680136,0.3622679377822378
1338,2,0.23943661971830985,0.04081632653061224,0.25882352941176473,0.39,0.11216247403646434,0.30612244897959184,0.0,0.01430976430976431,0.08404415454089313
1339,2,0.15492957746478872,0.5510204081632653,0.3058823529411765,0.35,0.0782367874451881,0.0,0.0,0.09343434343434344,0.08437865863856832
1340,2,0.352112676056338,0.7142857142857143,0.3058823529411765,0.65,0.2367874451880914,0.0,0.0,0.2617845117845118,0.2494564308412778
1341,2,0.5211267605633803,0.7142857142857143,0.15294117647058825,0.61,0.34560350796215095,0.1836734693877551,0.26666666666666666,0.37962962962962965,0.3658638568322462
1342,2,0.43661971830985913,0.10204081632653061,0.058823529411764705,0.51,0.26875144241864757,0.3877551020408163,0.0,0.053591470258136924,0.20889780899816024
1343,2,0.0,0.12244897959183673,0.0,0.01,0.00011539349180706209,0.0,0.0,0.0016835016835016834,0.0003345040976751965
1344,2,0.056338028169014086,0.0,0.023529411764705882,0.21,0.022155550426955918,0.7959183673469388,0.0,0.0,0.012543903662819869
1345,2,0.5492957746478874,0.32653061224489793,0.27058823529411763,0.79,0.42557119778444497,0.8367346938775511,0.0,0.18322109988776655,0.35934102692757985
1346,2,0.056338028169014086,0.8775510204081632,0.49411764705882355,0.62,0.04546503577198246,0.8163265306122449,0.06666666666666667,0.061447811447811446,0.048586720187322296
1347,2,0.1267605633802817,0.9183673469387755,0.21176470588235294,0.66,0.09393030233094854,0.24489795918367346,0.0,0.12794612794612795,0.10495066064559291
1348,2,0.014084507042253521,0.16326530612244897,0.27058823529411763,0.71,0.019270713131779367,0.0,0.0,0.004769921436588103,0.015219936444221442
1349,2,0.30985915492957744,0.7755102040816326,0.8117647058823529,0.72,0.22213247172859452,0.08163265306122448,0.0,0.2494388327721661,0.23473825054356917
1350,2,0.30985915492957744,0.061224489795918366,0.047058823529411764,0.72,0.24821140087699053,0.5510204081632653,0.0,0.022727272727272728,0.18422813179461447
1351,1,0.676056338028169,0.40816326530612246,0.25882352941176473,0.81,0.5579275328871451,0.2857142857142857,0.0,0.2814253647586981,0.48687071416624855
1352,2,0.014084507042253521,0.5306122448979592,0.2823529411764706,0.51,0.014539579967689823,0.0,0.0,0.014590347923681257,0.014718180297708647
1353,2,0.014084507042253521,0.2857142857142857,0.15294117647058825,0.31,0.008423724901915532,0.0,0.26666666666666666,0.00813692480359147,0.01162401739421308
1354,2,0.08450704225352113,0.1836734693877551,0.3411764705882353,0.8,0.08019847680590815,0.0,0.0,0.017957351290684626,0.06322127446061214
1355,2,0.5633802816901409,0.42857142857142855,0.6941176470588235,0.96,0.5203092545580429,0.0,0.0,0.24775533108866443,0.45074427161732733
1356,2,0.014084507042253521,0.3469387755102041,0.16470588235294117,0.62,0.0176552042464805,0.0,0.0,0.009539842873176206,0.01538718849305904
1357,2,0.3380281690140845,0.7142857142857143,0.047058823529411764,0.72,0.2492499423032541,0.0,0.9333333333333333,0.24719416386083054,0.26584713162736245
1358,2,0.028169014084507043,0.5918367346938775,0.611764705882353,0.38,0.017309023771059313,0.0,0.0,0.02441077441077441,0.019652115738417797
1359,2,0.04225352112676056,0.7959183673469388,0.21176470588235294,0.76,0.04258019847680591,0.0,0.0,0.044332210998877665,0.04382003679545075
1360,2,0.5070422535211268,0.7551020408163265,0.3411764705882353,0.6,0.3255250403877221,0.0,0.0,0.3891694725028058,0.35164743268105036
1361,2,0.2535211267605634,0.0,0.5647058823529412,0.26,0.10096930533117932,0.0,0.0,0.0,0.07292189329319285
1362,2,0.08450704225352113,0.42857142857142855,0.8352941176470589,0.56,0.06069697669051465,0.0,0.06666666666666667,0.042368125701459036,0.057200200702458605
1363,2,0.18309859154929578,0.40816326530612246,0.35294117647058826,0.46,0.1065081929379183,0.0,0.0,0.07996632996632996,0.10076935942465295
1364,2,0.0,0.0,0.3058823529411765,0.17,0.0019616893607200554,0.0,0.0,0.0,0.0011707643418631879
1365,2,0.014084507042253521,0.7755102040816326,0.29411764705882354,0.77,0.02054004154165705,0.0,0.0,0.021604938271604937,0.021073758153537382
1366,2,0.16901408450704225,0.9183673469387755,0.12941176470588237,0.78,0.13201015462727902,0.0,0.0,0.16610549943883277,0.14500752634219768
1367,2,0.0,0.0,0.07058823529411765,0.13,0.001500115393491807,0.0,0.5333333333333333,0.0,0.007526342197691922
1368,2,0.15492957746478872,0.2857142857142857,0.07058823529411765,0.71,0.11931687052850219,0.0,0.0,0.04826038159371493,0.10060210737581535
1369,1,0.8309859154929577,0.9591836734693877,0.3411764705882353,0.76,0.6452804061850912,0.0,0.0,0.797979797979798,0.7052182639237331
1370,2,0.0,0.6326530612244898,0.0,0.01,0.00011539349180706209,0.0,0.0,0.008698092031425365,0.002508780732563974
1371,2,0.07042253521126761,0.40816326530612246,0.11764705882352941,0.91,0.07512116316639741,0.0,0.0,0.03423120089786756,0.06439203880247533
1372,2,0.19718309859154928,0.9183673469387755,0.1411764705882353,0.83,0.17712900992384029,0.0,0.0,0.19304152637485972,0.18573340023415286
1373,2,0.0,0.673469387755102,0.6941176470588235,0.42,0.004846526655896607,0.0,0.13333333333333333,0.009259259259259259,0.00769359424652952
1374,2,0.08450704225352113,0.7142857142857143,0.3176470588235294,0.72,0.0663512577890607,0.0,0.0,0.07042648709315376,0.06882421809667169
1375,1,0.7323943661971831,0.30612244897959184,0.10588235294117647,0.76,0.5595430417724441,0.0,0.0,0.23428731762065094,0.47516307074761666
1376,2,0.0,0.02040816326530612,0.8941176470588236,0.56,0.006462035541195477,0.0,0.0,0.0002805836139169473,0.004599431343033952
1377,2,0.0,0.6530612244897959,0.03529411764705882,0.62,0.007154396492037849,0.0,0.0,0.008978675645342313,0.00769359424652952
1378,2,0.22535211267605634,0.8979591836734694,0.12941176470588237,0.51,0.1305100392337872,0.0,0.0,0.2143658810325477,0.15830406422478677
1379,2,0.14084507042253522,0.30612244897959184,0.1411764705882353,0.48,0.08331410108469882,0.0,0.0,0.04826038159371493,0.07459441378156882
1380,2,0.2535211267605634,0.40816326530612246,0.12941176470588237,0.68,0.174705746595892,0.0,0.2,0.10858585858585859,0.16131460110386353
1381,2,0.028169014084507043,0.9795918367346939,0.16470588235294117,0.62,0.026771290099238402,0.0,0.0,0.04068462401795735,0.031276133132630876
1382,2,0.323943661971831,0.7142857142857143,0.058823529411764705,0.72,0.26125086545118853,0.0,0.0,0.24186307519640854,0.2611640742599097
1383,2,0.014084507042253521,0.5306122448979592,0.611764705882353,0.57,0.01442418647588276,0.0,0.0,0.014870931537598204,0.014718180297708647
1384,2,0.0,0.2857142857142857,0.07058823529411765,0.27,0.0031156242787906763,0.0,0.0,0.003928170594837262,0.003261414952333166
1385,2,0.2112676056338028,0.0,0.3411764705882353,0.31,0.09139164551119316,0.0,0.0,0.0,0.06598093326643252
1386,2,0.4647887323943662,0.2653061224489796,0.1411764705882353,0.6,0.2937918301407801,0.0,0.0,0.1282267115600449,0.2508780732563974
1387,2,0.028169014084507043,0.7755102040816326,0.27058823529411763,0.58,0.024232633279483037,0.0,0.06666666666666667,0.03226711560044893,0.02776384010704131
1388,2,0.0,0.6938775510204082,0.32941176470588235,0.27,0.0031156242787906763,0.0,0.0,0.009539842873176206,0.00485030941629035
1389,2,0.19718309859154928,0.673469387755102,0.0,0.01,0.03127163627971383,0.0,0.0,0.1394500561167228,0.06397390868038133
1390,2,0.14084507042253522,0.4489795918367347,0.03529411764705882,0.72,0.11181629356104315,0.0,0.0,0.06874298540965208,0.10135474159558455
1391,2,0.0,0.9795918367346939,0.8588235294117647,0.27,0.0031156242787906763,0.0,0.0,0.013468013468013467,0.006021073758153537
1392,2,0.0,0.2857142857142857,0.3058823529411765,0.57,0.006577429033002538,0.0,0.0,0.003928170594837262,0.00577019568489714
1393,2,0.08450704225352113,0.3877551020408163,0.18823529411764706,0.61,0.05827371336256635,0.0,0.06666666666666667,0.037598204264870934,0.05402241177454424
1394,2,0.014084507042253521,0.0,0.21176470588235294,0.12,0.004731133164089545,0.0,0.0,0.0,0.003177788927914367
1395,1,0.8169014084507042,0.4489795918367347,0.3058823529411765,0.92,0.7419801523194092,0.0,0.0,0.37570145903479235,0.6494397056363941
1396,2,0.09859154929577464,0.10204081632653061,0.49411764705882355,0.57,0.07085160396953612,0.0,0.0,0.011784511784511785,0.05469141996989463
1397,2,0.07042253521126761,0.8367346938775511,0.11764705882352941,0.26,0.029079159935379646,0.0,0.06666666666666667,0.06902356902356903,0.04231476835591236
1398,2,0.14084507042253522,0.4897959183673469,0.35294117647058826,0.26,0.05365797369028387,0.0,0.0,0.0765993265993266,0.06146512794781736
1399,1,0.971830985915493,0.20408163265306123,0.611764705882353,0.97,0.9357258250634665,0.0,0.0,0.20033670033670034,0.7376651613982271
1400,2,0.23943661971830985,0.4897959183673469,0.8352941176470589,0.67,0.17712900992384029,0.0,0.0,0.12317620650953984,0.1649105201538719
1401,2,0.4647887323943662,0.8775510204081632,0.18823529411764706,0.79,0.367989845372721,0.0,0.0,0.4132996632996633,0.38961364776718516
1402,1,0.647887323943662,0.14285714285714285,0.23529411764705882,0.91,0.589199169166859,0.0,0.0,0.10044893378226712,0.45668171935106205
1403,1,0.5352112676056338,0.7142857142857143,0.35294117647058826,0.71,0.39879990768520657,0.0,0.0,0.38636363636363635,0.4039136979427998
1404,2,0.0,0.9795918367346939,0.0,0.01,0.00011539349180706209,0.0,0.0,0.013468013468013467,0.0039304231476835596
1405,2,0.04225352112676056,0.24489795918367346,0.0,0.02,0.0066928225248096005,0.0,0.0,0.013748597081930415,0.008780732563973909
1406,1,0.8169014084507042,0.20408163265306123,0.058823529411764705,0.81,0.68578352180937,0.0,0.0,0.17789001122334455,0.5497574845291855
1407,2,0.014084507042253521,0.3469387755102041,0.03529411764705882,0.27,0.009000692360950842,0.0,0.2,0.009539842873176206,0.01162401739421308
1408,2,0.0,0.8163265306122449,0.0,0.02,0.00023078698361412417,0.0,0.0,0.01122334455667789,0.003261414952333166
1409,1,0.9154929577464789,0.14285714285714285,0.6,0.87,0.8210246942072467,0.0,0.0,0.13468013468013468,0.634888777387523
1410,2,0.028169014084507043,0.04081632653061224,0.2,0.36,0.017424417262866376,0.0,0.0,0.002244668911335578,0.013129285833751463
1411,2,0.18309859154929578,0.5918367346938775,0.2235294117647059,0.69,0.143087929840757,0.0,0.0,0.11447811447811448,0.13764843619334338
1412,2,0.1267605633802817,0.22448979591836735,0.047058823529411764,0.61,0.09681513962612509,0.0,0.0,0.03170594837261504,0.07936109717344038
