,clust,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1019,2,0.0,0.0,0.0,0.0,0.012230502303885317,0.10465116279069768,0.019469773177142487,0.03773584905660377,0.6982155775259223
1020,2,0.0,0.5,0.0,0.0,0.10123821984564917,0.12790697674418605,0.032449621961904145,0.03773584905660377,0.6980950084398361
1021,2,0.0,0.0,0.0,0.0,0.014221514306843392,0.05813953488372093,0.008112405490476036,0.05660377358490566,0.6979744393537497
1022,2,0.0,0.25,0.0,0.0,0.1012799362876159,0.3488372093023256,0.0868351883700555,0.1320754716981132,0.6978538702676633
1023,2,0.0,0.0,0.0,0.0,0.0007584807630316476,0.011627906976744186,0.0,0.0,0.6974921630094044
1024,2,0.0,0.0,0.0,0.0,0.011695773365948006,0.046511627906976744,0.0,0.0,0.7019532191945985
1025,2,0.0,0.0,0.0,0.0,0.044697271365454996,0.06976744186046512,0.05678683843333225,0.07547169811320754,0.6971304557511454
1026,2,0.0,0.0,0.0,0.0,0.020270398392020782,0.03488372093023256,0.0,0.0,0.6995418374728719
1027,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964070412346275
1028,2,0.0,0.5,0.0,0.0,0.06593094032652597,0.08139534883720931,0.0,0.0,0.7012298046780805
1029,2,0.0,0.5,0.0,0.0,0.06411817130288033,0.13953488372093023,0.0,0.0,0.6964070412346275
1030,2,0.0,0.0,0.0,0.0,0.004171644196674062,0.08139534883720931,0.03569458415809456,0.1320754716981132,0.6961659030624547
1031,2,0.0,0.5,0.0,0.0,0.04483000549898553,0.13953488372093023,0.0,0.0,0.6958041958041958
1032,0,0.0,0.75,0.0,0.0,0.14237063162485541,0.4069767441860465,0.11681863906285492,0.33962264150943394,0.6958041958041958
1033,2,0.0,0.5,0.0,0.0,0.10542503365758386,0.18604651162790697,0.016224810980952072,0.018867924528301886,0.6956836267181095
1034,2,0.0,0.0,0.0,0.0,0.008646680698560782,0.08139534883720931,0.032449621961904145,0.03773584905660377,0.6955630576320232
1035,2,0.33118048080373164,0.25,0.0,0.0,0.038803875836699094,0.18604651162790697,0.024337216471428107,0.03773584905660377,0.6954424885459368
1036,0,0.0,0.75,0.0,0.5,0.28018658626770576,0.38372093023255816,0.0,0.0,0.6953219194598504
1037,0,0.0,0.75,0.0,0.0,0.130640726624571,0.19767441860465115,0.0,0.0,0.6949602122015915
1038,2,0.0,0.0,0.0,0.0,0.00030718470902781726,0.011627906976744186,0.0,0.0,0.6947190740294189
1039,2,0.0,0.25,0.0,0.0,0.04224737850086277,0.18604651162790697,0.0,0.0,0.6954424885459368
1040,2,0.0,0.0,0.0,0.0,0.006067846104253181,0.05813953488372093,0.0,0.0,0.6944779358572462
1041,2,0.0,0.0,0.0,0.0,0.023406716347156645,0.1511627906976744,0.016224810980952072,0.018867924528301886,0.6939956595129009
1042,0,0.0,1.0,0.0,0.0,0.25793276068035725,0.3372093023255814,0.0,0.0,0.6936339522546419
1043,2,0.0,0.5,0.0,0.0,0.04294138839903673,0.1511627906976744,0.0,0.0,0.6937545213407282
1044,2,0.0,0.0,0.0,0.0,0.12533894609097976,0.03488372093023256,0.0016224810980952071,0.018867924528301886,0.6936339522546419
1045,2,0.0,0.0,0.0,0.0,0.011756451826990538,0.023255813953488372,0.0,0.0,0.6936339522546419
1046,2,0.0,0.5,0.0,0.0,0.0687335267459279,0.16279069767441862,0.0,0.0,0.693272244996383
1047,0,0.0,1.0,0.0,0.0,0.2603978231602101,0.1511627906976744,0.0,0.0,0.6936339522546419
1048,0,0.0,0.75,0.0,0.0,0.12038985911219827,0.16279069767441862,0.0,0.0,0.6927899686520376
1049,0,0.0,0.75,0.0,0.0,0.1941786601437321,0.23255813953488372,0.0,0.0,0.6924282613937787
1050,2,0.0,0.0,0.0,0.0,0.001801391812200163,0.046511627906976744,0.0,0.0,0.6929105377381239
1051,2,0.0,0.25,0.0,0.0,0.04657830365777348,0.20930232558139536,0.020573060323847227,0.018867924528301886,0.6915842777911744
1052,0,0.17007534983853606,0.75,0.0,0.0,0.14651952139863852,0.20930232558139536,0.0,0.0,0.6915842777911744
1053,0,0.0,1.0,0.0,0.0,0.2704439008665643,0.20930232558139536,0.032449621961904145,0.03773584905660377,0.6913431396190017
1054,2,0.0,0.5,0.0,0.0,0.05501640214650056,0.10465116279069768,0.0,0.0,0.6912225705329154
1055,0,0.0,1.0,0.0,0.0,0.21537819747046666,0.18604651162790697,0.0,0.0,0.6907402941885701
1056,0,0.0,1.0,0.0,0.0,0.2626694730454899,0.18604651162790697,0.011292468442742643,0.018867924528301886,0.6903785869303111
1057,2,0.0,0.5,0.0,0.0,0.06108045584693858,0.1744186046511628,0.0,0.0,0.6903785869303111
1058,0,0.0,1.0,0.0,0.0,0.300419060621575,0.313953488372093,0.021092254275237695,0.05660377358490566,0.6898963105859658
1059,2,0.0,0.0,0.0,0.0,0.030498511481502552,0.06976744186046512,0.019469773177142487,0.03773584905660377,0.6896551724137931
1060,2,0.0,0.0,0.0,0.0,0.010808350873200978,0.1511627906976744,0.016224810980952072,0.018867924528301886,0.6904991560163974
1061,2,0.08970218873340509,0.0,0.0,0.0,0.05381041773328024,0.19767441860465115,0.13090177499432132,0.24528301886792453,0.6890523269833615
1062,2,0.0,0.25,0.0,0.0,0.029432846009443084,0.16279069767441862,0.0,0.0,0.6888111888111889
1063,2,0.0,0.0,0.0,0.0,0.012325312399264274,0.03488372093023256,0.008112405490476036,0.018867924528301886,0.6885700506390161
1064,0,0.0,1.0,0.0,0.0,0.29464702201490417,0.3372093023255814,0.11681863906285492,0.16981132075471697,0.6882083433807572
1065,2,0.0,0.5,0.0,0.0,0.09136280031097711,0.18604651162790697,0.0,0.0,0.6877260670364118
1066,2,0.0,0.0,0.0,0.0,0.10106756167396705,0.16279069767441862,0.01784729207904728,0.05660377358490566,0.6879672052085846
1067,0,0.0,0.75,0.0,0.0,0.0999905189904621,0.19767441860465115,0.0227147353733329,0.05660377358490566,0.7017120810224259
1068,0,0.0,0.75,0.0,0.0,0.1281870413561636,0.13953488372093023,0.01135736768666645,0.018867924528301886,0.6813359054738365
1069,0,0.0,0.5,0.0,0.0,0.07326165690122684,0.16279069767441862,0.0,0.0,0.6011574632264287
1070,0,0.0,0.75,0.0,0.0,0.10525437548590173,0.16279069767441862,0.0,0.0,0.6684350132625995
1071,0,0.0,0.5,0.0,0.0,0.07558640043991885,0.19767441860465115,0.0,0.0,0.6333494092114782
1072,2,0.0,0.0,0.0,0.0,0.001896201907579119,0.011627906976744186,0.016224810980952072,0.018867924528301886,0.6685555823486858
1073,2,0.0,0.5,0.0,0.0,0.05183078294176764,0.13953488372093023,0.0,0.0,0.6700024113817217
1074,2,0.0,0.25,0.0,0.0,0.03396476856855718,0.1744186046511628,0.0,0.0,0.6865203761755486
1075,2,0.0,0.0,0.0,0.0,0.001642110851963517,0.05813953488372093,0.0,0.0,0.6775982638051603
1076,0,0.0,1.0,0.0,0.0,0.2671900183931585,0.13953488372093023,0.0,0.0,0.6669881842295635
1077,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727755003617073
1078,2,0.0,0.0,0.0,0.0,0.023755617498151204,0.11627906976744186,0.0,0.0,0.6726549312756209
1079,2,0.0,0.0,0.0,0.0,0.053093653412215336,0.03488372093023256,0.0,0.0,0.6743428984808295
1080,2,0.0,0.0,0.0,0.0,0.03792403815158238,0.011627906976744186,0.0,0.0,0.6595129008922113
1081,2,0.0,0.0,0.0,0.0,0.009481009537895595,0.023255813953488372,0.0,0.0,0.6134555100072342
1082,2,0.0,0.0,0.0,0.0,0.007584807630316476,0.10465116279069768,0.0,0.0,0.6835061490233904
1083,2,0.0,0.0,0.0,0.0,0.010903160968579934,0.18604651162790697,0.0,0.0,0.6619242826139378
1084,2,0.0,0.25,0.0,0.0,0.022856817793958702,0.13953488372093023,0.0,0.0,0.6733783457921388
1085,0,0.0,0.75,0.0,0.0,0.18472040502872747,0.19767441860465115,0.0,0.0,0.6818181818181818
1086,2,0.0,0.25,0.0,0.0,0.028590932362477957,0.16279069767441862,0.0,0.0,0.6760308656860381
1087,2,0.0,0.5,0.0,0.0,0.08705842198077252,0.13953488372093023,0.0,0.0,0.6762720038582107
1088,2,0.0,0.0,0.0,0.0,0.030339230521265904,0.03488372093023256,0.0,0.0,0.6772365565469014
1089,2,0.0,0.0,0.0,0.0,0.005688605722737357,0.023255813953488372,0.0,0.0,0.6763925729442971
1090,2,0.0,0.0,0.0,0.0,0.019967006086808122,0.06976744186046512,0.0,0.0,0.6710875331564987
1091,2,0.0,0.0,0.0,0.0,0.004740504768947797,0.03488372093023256,0.04056202745238018,0.05660377358490566,0.6835061490233904
1092,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900651073064866
1093,0,0.0,0.75,0.0,0.0,0.15003128733147506,0.20930232558139536,0.0,0.0,0.6721726549312756
1094,2,0.0,0.0,0.0,0.0,0.004740504768947797,0.03488372093023256,0.008112405490476036,0.018867924528301886,0.6693995659512901
1095,2,0.0,0.0,0.0,0.0,0.030885336670648692,0.18604651162790697,0.013271895382418795,0.03773584905660377,0.6534844465878948
1096,2,0.0,0.25,0.0,0.0,0.023190549329692625,0.13953488372093023,0.0,0.0,0.644682903303593
1097,2,0.0,0.25,0.0,0.0,0.10360847223012307,0.10465116279069768,0.0,0.0,0.6407041234627442
1098,2,0.0,0.0,0.0,0.0,0.0019682575800671256,0.11627906976744186,0.0,0.0,0.644682903303593
1099,0,0.0,0.75,0.0,0.0,0.23125319984071904,0.23255813953488372,0.0,0.0,0.6821798890764408
1100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6835061490233904
1101,2,0.0,0.5,0.0,0.0,0.04084798149306938,0.11627906976744186,0.0,0.0,0.6603568844948156
1102,0,0.12450663796196627,1.0,0.0,0.0,0.533109581508239,0.2441860465116279,0.03731706525618977,0.05660377358490566,0.6868820834338075
1103,0,0.0,1.0,0.0,0.0,0.36375978914234786,0.4418604651162791,0.004867443294285622,0.018867924528301886,0.686279238003376
1104,2,0.0,0.5,0.0,0.0,0.04799666268464266,0.1511627906976744,0.0,0.0,0.6879672052085846
1105,0,0.0,0.75,0.0,0.0,0.17040028822268996,0.23255813953488372,0.021092254275237695,0.03773584905660377,0.686279238003376
1106,0,0.0,1.0,0.0,0.0,0.2508675123727174,0.3488372093023256,0.0,0.0,0.6860380998312032
1107,2,0.0,0.0,0.0,0.0,0.013007945085992756,0.03488372093023256,0.0,0.0,0.6856763925729443
1108,0,0.0,0.25,0.0,0.0,0.1188804823937653,0.22093023255813954,0.06976668721809391,0.09433962264150944,0.685555823486858
1109,2,0.0,0.25,0.0,0.0,0.03865217968409276,0.16279069767441862,0.0,0.0,0.6214130696889317
1110,0,0.0,0.75,0.0,0.0,0.19453514610235698,0.23255813953488372,0.016224810980952072,0.018867924528301886,0.6130938027489752
1111,0,0.0,1.0,0.0,0.0,0.5184367711473917,0.313953488372093,0.0,0.0,0.6059802266698818
1112,0,0.36921420882669537,0.75,0.0,0.0,0.12270322543944479,0.2441860465116279,0.019469773177142487,0.03773584905660377,0.5970581142994936
1113,0,0.0,1.0,0.0,0.0,0.3436107476724122,0.23255813953488372,0.0,0.0,0.6871232216059803
1114,2,0.0,0.25,0.0,0.0,0.053920397443919826,0.18604651162790697,0.01135736768666645,0.018867924528301886,0.6845912707981674
1115,2,0.0,0.0,0.0,0.0,0.09183305838405674,0.09302325581395349,0.010448778271733135,0.018867924528301886,0.6843501326259946
1116,2,0.0,0.5,0.0,0.0,0.06727724368090714,0.1511627906976744,0.0,0.0,0.6830238726790451
1117,2,0.0,0.5,0.0,0.0,0.06032197508390694,0.19767441860465115,0.0,0.0,0.6836267181094767
1118,2,0.22470398277717976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825415963346998
1119,0,0.0,0.75,0.0,0.0,0.15275423327075868,0.10465116279069768,0.0,0.0,0.6826621654207861
1120,2,0.0,0.0,0.0,0.0,0.003792403815158238,0.011627906976744186,0.0,0.0,0.6826621654207861
1121,2,0.0,0.5,0.0,0.0,0.0550126097426854,0.1511627906976744,0.0,0.0,0.6820593199903545
1122,2,0.0,0.0,0.0,0.0,0.031131842918633978,0.3953488372093023,0.05840931953142746,0.3018867924528302,0.6820593199903545
1123,0,0.0,1.0,0.0,0.0,0.22122987655725582,0.1744186046511628,0.0,0.0,0.6819387509042681
1124,0,0.2319698600645856,1.0,0.0,0.0,0.39990518990462104,0.29069767441860467,0.0064899243923808286,0.03773584905660377,0.6813359054738365
1125,0,0.0,0.75,0.0,0.0,0.12175512448565523,0.18604651162790697,0.0,0.0,0.6810947673016639
1126,2,0.0,0.25,0.0,0.0,0.06902933424351025,0.3488372093023256,0.03569458415809456,0.05660377358490566,0.6812153363877502
1127,2,0.0,0.25,0.0,0.0,0.0327094829057398,0.13953488372093023,0.0,0.0,0.6810947673016639
1128,2,0.0,0.5,0.0,0.0,0.11671122741149477,0.16279069767441862,0.016224810980952072,0.018867924528301886,0.6806124909573186
1129,2,0.0,0.0,0.0,0.0,0.005214555245842577,0.046511627906976744,0.0,0.0,0.18627923800337592
1130,0,0.0,0.75,0.0,0.0,0.14234787720196446,0.1744186046511628,0.032449621961904145,0.03773584905660377,0.6803713527851459
1131,2,0.1565303193397919,0.0,0.0,0.0,0.05498985531979445,0.08139534883720931,0.0,0.0,0.6801302146129732
1132,2,0.0,0.0,0.0,0.0,0.001896201907579119,0.011627906976744186,0.0,0.0,0.6796479382686279
1133,2,0.0,0.25,0.0,0.0,0.031093918880482393,0.09302325581395349,0.0,0.0,0.6794068000964553
1134,0,0.0,0.75,0.0,0.0,0.2463848910632004,0.2441860465116279,0.016224810980952072,0.018867924528301886,0.6786833855799373
1135,2,0.0,0.5,0.0,0.0,0.05603276636896297,0.18604651162790697,0.0064899243923808286,0.03773584905660377,0.6784422474077646
1136,2,0.0,0.25,0.0,0.0,0.047530197015378195,0.1511627906976744,0.0,0.0,0.6780805401495057
1137,2,0.0,0.0,0.0,0.0,0.006712554752830081,0.10465116279069768,0.008112405490476036,0.05660377358490566,0.6775982638051603
1138,0,0.0,0.75,0.0,0.0,0.1860249919411419,0.1744186046511628,0.0,0.0,0.6769954183747288
1139,2,0.0,0.0,0.0,0.0,0.015419913912433397,0.11627906976744186,0.0,0.0,0.6297323366288884
1140,0,0.0,1.0,0.0,0.0,0.2735422947835486,0.16279069767441862,0.0,0.0,0.6155051844707017
1141,2,0.0,0.5,0.0,0.0,0.07891613098962777,0.16279069767441862,0.0,0.0,0.6584277791174343
1142,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670846394984326
1143,0,0.0,0.5,0.0,0.0,0.0853518402639513,0.2558139534883721,0.004867443294285622,0.018867924528301886,0.6415481070653485
1144,2,0.0,0.0,0.0,0.0,0.10984318410224321,0.08139534883720931,0.0,0.0,0.6603568844948156
1145,2,0.0,0.0,0.0,0.0,0.03223543242884502,0.046511627906976744,0.0,0.0,0.6653002170243549
1146,2,0.0,0.0,0.0,0.0,0.02740011756451827,0.12790697674418605,0.08923646039523639,0.1320754716981132,0.6312997347480106
1147,2,0.0,0.0,0.0,0.0,0.05712118626391338,0.023255813953488372,0.0,0.0,0.6696407041234628
1148,2,0.0,0.0,0.0,0.0,0.06561996321368299,0.23255813953488372,0.06489924392380829,0.1509433962264151,0.6585483482035206
1149,2,0.0,0.0,0.5,0.0,0.026144831901700895,0.1511627906976744,0.0,0.0,0.6685555823486858
1150,2,0.2618406889128095,0.0,0.0,0.0,0.06807364848209037,0.19767441860465115,0.14440081773047345,0.20754716981132076,0.6221364842054498
1151,2,0.0,0.0,0.0,0.0,0.006162656199632137,0.06976744186046512,0.0,0.0,0.6650590788521823
1152,2,0.0,0.0,0.0,0.0,0.003792403815158238,0.011627906976744186,0.0,0.0,0.6747046057390885
1153,2,0.0,0.5,0.0,0.0,0.06634431234237821,0.1744186046511628,0.0,0.0,0.6734989148782252
1154,0,0.0,1.0,0.0,0.0,0.24557331664675655,0.2558139534883721,0.0,0.0,0.6540872920183265
1155,2,0.0,0.5,0.0,0.0,0.09818912717826195,0.16279069767441862,0.004867443294285622,0.018867924528301886,0.6507113576079093
1156,2,0.0,0.0,0.0,0.0,0.019083375997876253,0.11627906976744186,0.0,0.0,0.6628888353026284
1157,0,0.0,0.5,0.0,0.0,0.048330394220376584,0.2441860465116279,0.0,0.0,0.6619242826139378
1158,0,0.0,1.0,0.0,0.0,0.24159887744847072,0.16279069767441862,0.0,0.0,0.6634916807330601
1159,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585483482035206
1160,2,0.0,0.5,0.0,0.0,0.06536207975425223,0.16279069767441862,0.0,0.0,0.6449240414757657
1161,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540872920183265
1162,2,0.0,0.5,0.0,0.0,0.08689914102053586,0.12790697674418605,0.0,0.0,0.6599951772365565
1163,0,0.0,1.0,0.0,0.0,0.293277964237632,0.45348837209302323,0.0,0.0,0.6649385097660959
1164,2,0.0,0.25,0.0,0.0,0.04441663348313329,0.29069767441860467,0.0,0.0,0.6627682662165421
1165,0,0.0,0.5,0.0,0.0,0.055998634734626546,0.13953488372093023,0.0,0.0,0.5965758379551483
1166,2,0.0,0.0,0.0,0.0,0.016045660541934504,0.08139534883720931,0.0,0.0,0.676754280202556
1167,2,0.0,0.0,0.0,0.0,0.006162656199632137,0.03488372093023256,0.016224810980952072,0.018867924528301886,0.6760308656860381
1168,0,0.0,0.75,0.0,0.0,0.14459298026053813,0.1744186046511628,0.016224810980952072,0.018867924528301886,0.6751868820834338
1169,0,0.0,0.75,0.0,0.0,0.11100745207349678,0.1744186046511628,0.0,0.0,0.6760308656860381
1170,2,0.0,0.25,0.0,0.0,0.035276940288601934,0.12790697674418605,0.0,0.0,0.6745840366530022
1171,0,0.0,0.5,0.0,0.0,0.08295124864895614,0.2558139534883721,0.038939546354284975,0.07547169811320754,0.6742223293947431
1172,0,0.0,0.5,0.0,0.0,0.06871835713066728,0.20930232558139536,0.06489924392380829,0.07547169811320754,0.6736194839643116
1173,2,0.0,0.5,0.0,0.0,0.06026508902667956,0.22093023255813954,0.0,0.0,0.6734989148782252
1174,2,0.0,0.5,0.0,0.0,0.0583726795229156,0.1744186046511628,0.0032449621961904143,0.018867924528301886,0.6730166385338799
1175,2,0.0,0.5,0.0,0.0,0.0550126097426854,0.1511627906976744,0.0,0.0,0.6728960694477936
1176,0,0.0,0.5,0.0,0.0,0.049964920264709785,0.23255813953488372,0.060031800629522666,0.11320754716981132,0.6726549312756209
1177,0,1.0,0.5,0.0,0.0,0.048227999317367314,0.11627906976744186,0.0,0.0,0.6720520858451893
1178,0,0.0,0.75,0.0,0.0,0.10982422208316742,0.16279069767441862,0.0,0.0,0.6742223293947431
1179,2,0.0,0.0,0.0,0.0,0.1023797333940118,0.08139534883720931,0.0,0.0,0.670846394984326
1180,2,0.0,0.0,0.0,0.0,0.0014221514306843393,0.03488372093023256,0.0,0.0,0.6713286713286714
1181,0,0.07965554359526372,1.0,0.0,0.0,0.2162087339059863,0.20930232558139536,0.0016224810980952071,0.018867924528301886,0.6700024113817217
1182,2,0.0,0.0,0.0,0.0,0.010808350873200978,0.03488372093023256,0.01135736768666645,0.018867924528301886,0.6695201350373764
1183,2,0.0,0.5,0.0,0.0,0.06792195232948404,0.1511627906976744,0.0,0.0,0.6685555823486858
1184,2,0.0,0.0,0.0,0.0,0.02275442289094943,0.03488372093023256,0.0,0.0,0.6679527369182542
1185,2,0.0,0.5,0.0,0.0,0.09086599541119138,0.1744186046511628,0.0,0.0,0.6675910296599952
1186,0,0.0,0.75,0.0,0.0,0.1450328991030965,0.29069767441860467,0.0,0.0,0.6416686761514347
1187,2,0.0,0.0,0.0,0.0,0.04721542749872006,0.3488372093023256,0.07950157380666516,0.5471698113207547,0.6109235591994213
1188,2,0.0,0.0,0.0,0.0,0.06967404289208715,0.1744186046511628,0.047051951844761006,0.07547169811320754,0.6475765613696648
1189,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168314444176514
1190,2,0.0,0.0,0.0,0.0,0.021104727231355595,0.046511627906976744,0.0,0.0,0.6484205449722691
1191,2,0.0,0.0,0.0,0.0,0.011130705197489429,0.06976744186046512,0.0,0.0,0.5654690137448758
1192,2,0.0,0.0,0.0,0.0,0.0031363179551358628,0.12790697674418605,0.0,0.0,0.6320231492645286
1193,0,0.0,0.75,0.0,0.0,0.13592354513908642,0.36046511627906974,0.016224810980952072,0.018867924528301886,0.650952495780082
1194,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223776223776224
1195,2,0.0,0.0,0.0,0.0,0.005688605722737357,0.05813953488372093,0.0,0.0,0.5933204726308174
1196,2,0.0,0.0,0.0,0.0,0.006826326867284829,0.046511627906976744,0.025959697569523314,0.05660377358490566,0.6426332288401254
1197,2,0.0,0.0,0.0,0.0,0.012325312399264274,0.13953488372093023,0.0,0.0,0.6046539667229323
1198,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965758379551483
1199,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417892452375211
1200,2,0.0,0.0,0.0,0.0,0.011934694806302975,0.16279069767441862,0.0,0.0,0.6466120086809742
1201,2,0.0,0.0,0.0,0.0,0.007584807630316476,0.10465116279069768,0.0,0.0,0.6392572944297082
1202,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615264046298529
1203,2,0.0,0.0,0.0,0.0,0.01629216678991979,0.11627906976744186,0.0,0.0,0.6255124186158669
1204,2,0.0,0.0,0.0,0.0,0.007110757153421696,0.09302325581395349,0.0,0.0,0.6203279479141548
1205,2,0.0,0.0,0.0,0.0,0.004740504768947797,0.03488372093023256,0.0,0.0,0.6667470460573909
1206,2,0.0,0.0,0.0,0.0,0.05802377837192104,0.22093023255813954,0.12330856345523575,0.32075471698113206,0.6347962382445141
1207,2,0.0,0.0,0.0,0.0,0.0034131634336424144,0.03488372093023256,0.025959697569523314,0.03773584905660377,0.6155051844707017
1208,0,0.0,0.75,0.0,0.0,0.1482754043650568,0.20930232558139536,0.08417431936917935,0.07547169811320754,0.5931999035447312
1209,2,0.0,0.0,0.0,0.0,0.013652653734569658,0.046511627906976744,0.0032449621961904143,0.018867924528301886,0.6522787557270315
1210,0,0.0,0.75,0.0,0.0,0.14479397766274152,0.26744186046511625,0.047051951844761006,0.09433962264150944,0.6061007957559682
1211,0,0.0,0.5,0.0,0.0,0.04742021730473861,0.18604651162790697,0.0,0.0,0.6474559922835785
1212,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623703882324572
1213,0,0.0,0.5,0.0,0.0,0.07459279064034738,0.20930232558139536,0.04867443294285621,0.05660377358490566,0.6440800578731614
1214,2,0.0,0.0,0.0,0.0,0.004740504768947797,0.03488372093023256,0.0,0.0,0.650229081263564
1215,0,0.0,0.75,0.0,0.0,0.15527997421165407,0.1511627906976744,0.0,0.0,0.6482999758861828
1216,2,0.0,0.5,0.0,0.0,0.04543679010941085,0.16279069767441862,0.0,0.0,0.6517964793826863
1217,2,0.0,0.0,0.0,0.0,0.009670629728653507,0.05813953488372093,0.03407210305999935,0.05660377358490566,0.6531227393296358
1218,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451651796479383
1219,2,0.0,0.0,0.0,0.0,0.10961563987333371,0.10465116279069768,0.07473147937826524,0.07547169811320754,0.6517964793826863
1220,2,0.9058127018299247,0.0,0.0,0.0,0.037355177579308646,0.12790697674418605,0.060031800629522666,0.11320754716981132,0.6543284301904991
1221,0,0.0,0.75,0.0,0.0,0.19890778770123443,0.22093023255813954,0.004867443294285622,0.018867924528301886,0.6557752592235351
1222,2,0.0,0.0,0.0,0.0,0.029652805430722264,0.19767441860465115,0.0,0.0,0.6122498191463709
1223,0,0.0,0.5,0.0,0.0,0.051918008229516276,0.18604651162790697,0.0,0.0,0.6353990836749458
1224,0,0.0668281306063868,1.0,0.0,0.0,0.38344994975064944,0.313953488372093,0.055164357335237044,0.09433962264150944,0.6304557511454063
1225,2,0.4596340150699677,0.25,0.0,0.0,0.04232322657716594,0.3023255813953488,0.0,0.0,0.6312997347480106
1226,0,0.0,1.0,0.0,0.0,0.38563058194436545,0.18604651162790697,0.0,0.0,0.6347962382445141
1227,2,0.0,0.5,0.0,0.0,0.0600527144130307,0.1744186046511628,0.0,0.0,0.643959488787075
1228,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6212925006028455
1229,2,0.0,0.0,0.0,0.0,0.006067846104253181,0.046511627906976744,0.01135736768666645,0.03773584905660377,0.6147817699541838
1230,2,0.0,0.0,0.0,0.0,0.013940876424521683,0.11627906976744186,0.0,0.0,0.6398601398601399
1231,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349168073306004
1232,2,0.0,0.25,0.0,0.0,0.020179380700456984,0.1744186046511628,0.0,0.0,0.6012780323125151
1233,2,0.0,0.0,0.0,0.0,0.06428124466693214,0.046511627906976744,0.0,0.0,0.6464914395948879
1234,2,0.0,0.0,0.0,0.0,0.023342245482298955,0.29069767441860467,0.04867443294285621,0.05660377358490566,0.6414275379792621
1235,2,0.0,0.0,0.0,0.0,0.004740504768947797,0.046511627906976744,0.016224810980952072,0.018867924528301886,0.6423920906679528
1236,2,0.0,0.0,0.0,0.0,0.026357206515349754,0.19767441860465115,0.2255248726352338,0.32075471698113206,0.6442006269592476
1237,2,0.0,0.0,0.0,0.0,0.005119745150463622,0.046511627906976744,0.0,0.0,0.6458885941644562
1238,2,0.0,0.0,0.0,0.0,0.01896201907579119,0.011627906976744186,0.0,0.0,0.6221364842054498
1239,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476971304557512
1240,2,0.0,0.0,0.0,0.0,0.05366251398448907,0.12790697674418605,0.06976668721809391,0.16981132075471697,0.6508319266939957
1241,0,0.0,0.5,0.0,0.0,0.051178489485560426,0.16279069767441862,0.0,0.0,0.5481070653484447
1242,2,0.0,0.25,0.0,0.0,0.021150236077137494,0.11627906976744186,0.0,0.0,0.6666264769713045
1243,2,0.08674201650520273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398601398601399
1244,0,0.0,0.75,0.0,0.75,0.3743747274209758,0.3488372093023256,0.0,0.0,0.6666264769713045
1245,2,0.0,0.5,0.0,0.0,0.11624476174223031,0.3488372093023256,0.07619171236655092,0.1509433962264151,0.6666264769713045
1246,2,0.0,0.0,0.0,0.0,0.008153668202590211,0.023255813953488372,0.004867443294285622,0.018867924528301886,0.6666264769713045
1247,0,0.0,0.5,0.0,0.0,0.04754915903445399,0.22093023255813954,0.019469773177142487,0.03773584905660377,0.6451651796479383
1248,2,0.0,0.25,0.0,0.0,0.03990367294309498,0.16279069767441862,0.04640295940552293,0.018867924528301886,0.6211719315167591
1249,2,0.0,0.25,0.0,0.0,0.04460246127007604,0.4069767441860465,0.012038809747866438,0.03773584905660377,0.6473354231974922
1250,0,0.0,0.75,0.0,0.0,0.1335912167927641,0.20930232558139536,0.056267644481941784,0.03773584905660377,0.6367253436218954
1251,2,0.0,0.0,0.0,0.0,0.0011377211445474714,0.03488372093023256,0.0,0.0,0.6357607909332047
1252,2,0.0,0.25,0.0,0.0,0.055213607144888786,0.23255813953488372,0.04250900477009443,0.03773584905660377,0.6654207861104413
1253,2,0.0,0.5,0.0,0.0,0.052502038417050645,0.05813953488372093,0.0,0.0,0.6649385097660959
